"collection_date","N_Gene_gc_g_dry_weight"
2021-07-14,21318.5625230769
2021-07-15,70921.3075182073
2021-07-16,25804.2046545455
2021-07-17,11026.341427957
2021-07-18,32328.6056434109
2021-07-19,50859.8832231884
2021-07-20,30492.3684356808
2021-07-21,17481.6659106227
2021-07-22,63991.7083695906
2021-07-23,73820.7414471111
2021-07-24,85963.7811221122
2021-07-25,209856.442057143
2021-07-26,108071.820505747
2021-07-27,596371.650666667
2021-07-28,121912.666595556
2021-07-29,76916.0052853933
2021-07-30,170760.54745098
2021-07-31,41266.2761620915
2021-08-01,46734.8098728682
2021-08-02,125895.06841791
2021-08-03,239039.201025641
2021-08-04,118080.032112281
2021-08-05,114762.96
2021-08-06,100835.363066667
2021-08-07,54029.9188520635
2021-08-08,198645.960827586
2021-08-09,154519.154461538
2021-08-10,54336.0858046512
2021-08-11,0
2021-08-12,26289.9380078431
2021-08-13,48062.4451065134
2021-08-14,49129.6310830409
2021-08-15,69628.4460596825
2021-08-16,55754.336837276
2021-08-17,70013.9218619883
2021-08-18,53771.8558802721
2021-08-19,45478.2965614035
2021-08-20,70260.6447673469
2021-08-21,49821.1886585034
2021-08-22,21584.4184250712
2021-08-23,45179.6813454545
2021-08-24,25177.929478481
2021-08-25,51302.2462533334
2021-08-26,57477.6365824308
2021-08-27,49928.3691954023
2021-08-28,79178.903240404
2021-08-29,80053.795712
2021-08-30,115247.04321592
2021-08-31,95322.2910545454
2021-09-01,549921.437670498
2021-09-02,78016.2121142857
2021-09-03,103429.278656168
2021-09-04,36986.5324112994
2021-09-05,17418.9581402899
2021-09-06,0
2021-09-07,40515.3158383491
2021-09-08,52474.3599257384
2021-09-09,1846089.80209108
2021-09-10,40054.9472984615
2021-09-11,175064.50572549
2021-09-12,21935.7024284444
2021-09-13,32831.2624337553
2021-09-14,60653.9320184818
2021-09-15,26453.3333333333
2021-09-16,151229.02627451
2021-09-17,18631.7503622115
2021-09-18,21548.9099330249
2021-09-19,19454.2667340351
2021-09-20,30612.6384
2021-09-21,29473.6902808511
2021-09-22,95838.8568845529
2021-09-23,85425.0006703364
2021-09-24,44294.0683030303
2021-09-25,21622.6752468865
2021-09-26,59473.1783220513
2021-09-27,18605.6421520468
2021-09-28,46674.5083158974
2021-09-29,16262.204562963
2021-09-30,14428.7659698925
2021-10-01,18631.314351706
2021-10-02,33225.8434381877
2021-10-03,60253.2523018975
2021-10-04,13035.6501260274
2021-10-05,12815.3286298413
2021-10-06,4785.42824993464
2021-10-07,16487.9079410526
2021-10-08,0
2021-10-09,36329.3731368421
2021-10-10,139811.299641927
2021-10-11,16475.91441174
2021-10-12,9003.354112
2021-10-13,13898.5501957447
2021-10-14,36661.0638136546
2021-10-15,14207.7484498316
2021-10-16,11748.6119253333
2021-10-17,6196.50943369805
2021-10-18,4869.70527333333
2021-10-19,112393.594563441
2021-10-20,81541.5752474886
2021-10-21,82237.4116025157
2021-10-22,32385.026569697
2021-10-23,26673.8594281924
2021-10-24,25460.2263504425
2021-10-25,11358.1717942857
2021-10-26,29934.1565042017
2021-10-27,8868.32772206573
2021-10-28,22327.0236350877
2021-10-29,14578.4542372881
2021-10-30,21030.3753287356
2021-10-31,105544.07200613
2021-11-01,21490.4379748792
2021-11-02,72051.1252670808
2021-11-03,48944.3284503704
2021-11-04,131909.018622504
2021-11-05,27874.879162721
2021-11-06,22625.1989040735
2021-11-07,61774.6281367477
2021-11-08,22540.4027936508
2021-11-09,15991.6135940741
2021-11-10,26217.4072022409
2021-11-11,25376.5515347518
2021-11-12,14661.1815891599
2021-11-13,10015.2161407407
2021-11-14,19758.6332048689
2021-11-15,8608.2050764058
2021-11-16,26221.8291583333
2021-11-17,30584.5175284553
2021-11-18,39984.5759072464
2021-11-19,21457.3363655431
2021-11-20,55637.8504784314
2021-11-21,134189.724248681
2021-11-22,28984.1166905983
2021-11-23,77217.1252554745
2021-11-24,53586.1429738397
2021-11-25,45955.8680906134
2021-11-26,61643.4167932581
2021-11-27,332117.610444444
2021-11-28,45186.3313964912
2021-11-29,86591.040030047
2021-11-30,293167.223314286
2021-12-01,60969.1710693877
2021-12-02,71559.966822029
2021-12-03,57284.5895683726
2021-12-04,22376.4527228571
2021-12-05,266402.913813006
2021-12-06,17131.3456126622
2021-12-07,52445.7632888889
2021-12-08,79507.4960386474
2021-12-09,53524.2017066667
2021-12-10,36464.0256483778
2021-12-11,59493.0004429173
2021-12-12,46094.9801327137
2021-12-13,17125.9971661017
2021-12-14,66199.7523027027
2021-12-15,34658.2192842105
2021-12-16,80410.2156015326
2021-12-17,67893.2795010753
2021-12-18,48013.6964862745
2021-12-19,615050.811291291
2021-12-20,49420.507981877
2021-12-21,122350.466877193
2021-12-22,219585.108217054
2021-12-23,303230.78966967
2021-12-24,146240.556975124
2021-12-25,162091.503267974
2021-12-26,581129.436219409
2021-12-27,250909.090909091
2021-12-28,164938.271604938
2021-12-29,234423.812382429
2021-12-30,313402.06185567
2021-12-31,2535384.61538462
2022-01-01,2479245.86704762
2022-01-02,709659.863945578
2022-01-03,265846.153846154
2022-01-04,536797.668
2022-01-05,1000794.23953114
2022-01-06,919365.226666667
2022-01-07,1186878.30687831
2022-01-08,512636.815920398
2022-01-09,334883.223364364
2022-01-10,621822.328888889
2022-01-11,559355.764640693
2022-01-12,449254.901960784
2022-01-13,919162.766822511
2022-01-14,1997573.85283951
2022-01-15,89414.554863388
2022-01-16,558079.866442577
2022-01-17,390476.19047619
2022-01-18,422057.613168724
2022-01-19,915699.128258064
2022-01-20,802177.937777778
2022-01-21,624576.125034066
2022-01-22,269637.030973414
2022-01-23,237562.497456869
2022-01-24,398941.077490196
2022-01-25,548721.021639344
2022-01-26,214743.674378378
2022-01-27,175646.482080378
2022-01-28,217038.620637072
2022-01-29,120535.816859608
2022-01-30,359241.544738297
2022-01-31,88386.9245203884
2022-02-01,78882.6609777778
2022-02-02,285381.342613333
2022-02-03,221166.781846154
2022-02-04,223330.335185751
2022-02-05,251784.927509579
2022-02-06,62218.3566648889
2022-02-07,81272.1319410526
2022-02-08,94013.858725926
2022-02-09,222109.56594152
2022-02-10,122416.089674419
2022-02-11,41005.9549475229
2022-02-12,41203.7670612336
2022-02-13,45917.4837384905
2022-02-14,36919.5814233766
2022-02-15,132913.407832381
2022-02-16,67944.4533128005
2022-02-17,979297.779160494
2022-02-18,71214.8878309462
2022-02-19,14181.825411878
2022-02-20,21338.2669570871
2022-02-21,36348.9120237289
2022-02-22,28584.8525473684
2022-02-23,17353.3897260073
2022-02-24,32333.2002417778
2022-02-25,40976.370082182
2022-02-26,10472.9663386973
2022-02-27,22231.6318088107
2022-02-28,17563.8340761905
2022-03-01,16652.1631604938
2022-03-02,59307.9822829268
2022-03-03,27737.652169697
2022-03-04,75077.0875249043
2022-03-05,32263.40422304
2022-03-06,9109.48905109489
2022-03-07,20544.6843325843
2022-03-08,9370.76874109576
2022-03-09,81949.8320813559
2022-03-10,23117.9689142857
2022-03-11,38810.7411345543
2022-03-12,64280.4024924695
2022-03-13,13607.4900627136
2022-03-14,15930.076882963
2022-03-15,28121.2121212121
2022-03-16,24564.0076786639
2022-03-17,16922.1509290667
2022-03-18,35630.5600818159
2022-03-19,17833.1139745547
2022-03-20,16260.8941396077
2022-03-21,414029.272922118
2022-03-22,46665.3769112583
2022-03-23,16709.7303576068
2022-03-24,41523.659483688
2022-03-25,72910.5499954023
2022-03-26,95140.0837587302
2022-03-27,16954.7691097277
2022-03-28,20488.4683723724
2022-03-29,31060.0574194872
2022-03-30,48613.0166767507
2022-03-31,230575.159088608
2022-04-01,508936.26047011
2022-04-02,145614.113126482
2022-04-03,61269.8163958074
2022-04-04,42515.8941823129
2022-04-05,30753.9048428904
2022-04-06,81882.2520350168
2022-04-07,61096.1771701492
2022-04-08,175356.584436753
2022-04-09,40460.2757214815
2022-04-10,52443.0160260282
2022-04-11,78727.1779070707
2022-04-12,62693.0509278911
2022-04-13,137552.836584666
2022-04-14,164754.61447509
2022-04-15,97985.5199859724
2022-04-16,27245.8654461485
2022-04-17,100319.22966917
2022-04-18,50451.6727444444
2022-04-19,234938.035545946
2022-04-20,67980.0280506887
2022-04-21,84184.1999779614
2022-04-22,167868.852459016
2022-04-23,120196.315215238
2022-04-24,105032.049204301
2022-04-25,155332.898336508
2022-04-26,130664.789433962
2022-04-27,40579.1198651341
2022-04-28,366714.937188755
2022-04-29,230402.758974359
2022-04-30,139240.154871795
2022-05-01,151115.00388755
2022-05-02,232268.015515152
2022-05-03,138792.334628571
2022-05-04,195162.380470588
2022-05-05,245374.871813954
2022-05-06,464494.411794872
2022-05-07,236357.973333333
2022-05-08,333183.049160784
2022-05-09,1027836.32592593
2022-05-10,60690.5344526749
2022-05-11,584709.454933333
2022-05-12,151595.373584906
2022-05-13,109401.709401709
2022-05-14,81865.8346666667
2022-05-15,270732.833670683
2022-05-16,446046.232742268
2022-05-17,307268.487822222
2022-05-18,563925.933866667
2022-05-19,643450.95539229
2022-05-20,938015.035093333
2022-05-21,587430.426439716
2022-05-22,284978.614675052
2022-05-23,290459.352366013
2022-05-24,176430.702222222
2022-05-25,269737.743912568
2022-05-26,513525.444154386
2022-05-27,306157.605425287
2022-05-28,733161.58090535
2022-05-29,339748.068129032
2022-05-30,254249.52891954
2022-05-31,556626.722539683
2022-06-01,466550.973811966
2022-06-02,395952.41431579
2022-06-03,352228.3936
2022-06-04,117043.830349206
2022-06-05,345415.850251082
2022-06-06,258800.398411348
2022-06-07,165030.020266667
2022-06-08,256554.178354978
2022-06-09,422605.06572549
2022-06-10,676336.553333333
2022-06-11,279617.038706114
2022-06-12,739843.35442963
2022-06-13,231429.109656566
2022-06-14,689305.249254902
2022-06-15,508011.281830846
2022-06-16,139814.014508961
2022-06-17,173449.628470588
2022-06-18,304538.482747475
2022-06-19,150585.521366391
2022-06-20,331649.069016949
2022-06-21,288864.827960552
2022-06-22,315339.63070028
2022-06-23,653230.203171171
2022-06-24,493845.573735849
2022-06-25,459885.190751055
2022-06-26,730961.01178744
2022-06-27,269926.179772358
2022-06-28,349423.943276486
2022-06-29,512768.554666667
2022-06-30,355286.973939394
2022-07-01,724195.846464647
2022-07-02,256562.162892655
2022-07-03,483397.288946236
2022-07-04,320031.926891386
2022-07-05,418477.24425974
2022-07-06,442126.414863388
2022-07-07,101666.453242165
2022-07-08,321392.507042254
2022-07-09,320924.35712
2022-07-10,461581.76
2022-07-11,409931.369882353
2022-07-12,283322.221107345
2022-07-13,311750.546855219
2022-07-14,301020.843851852
2022-07-15,237352.978456929
2022-07-16,264996.477333333
2022-07-17,343507.052510288
2022-07-18,993628.114618182
2022-07-19,200743.800930233
2022-07-20,196160.460127854
2022-07-21,334463.352091057
2022-07-22,426671.901425287
2022-07-23,342537.26641189
2022-07-24,247143.382760563
2022-07-25,284064.094993711
2022-07-26,401767.865985816
2022-07-27,289948.287840796
2022-07-28,362244.079952802
2022-07-29,273805.818593607
2022-07-30,635046.750946502
2022-07-31,43272.6914498498
2022-08-01,120368.879025514
2022-08-02,364155.296
2022-08-03,176628.450583333
2022-08-04,204881.294515464
2022-08-05,210700.070444444
2022-08-06,724964.973333334
2022-08-07,181114.843531034
2022-08-08,731841.169066667
2022-08-09,385434.633285372
2022-08-10,3298954.0096
2022-08-11,517042.971218391
2022-08-12,146829.211530159
2022-08-13,309046.65632
2022-08-14,88949.9493128205
2022-08-15,191004.54491954
2022-08-16,178284.500606061
2022-08-17,286037.868867725
2022-08-18,442291.877682243
2022-08-19,167825.682598291
2022-08-20,120787.972587814
2022-08-21,149588.682455446
2022-08-22,198257.19960199
2022-08-23,179974.133333333
2022-08-24,208326.053019608
2022-08-25,124711.376126554
2022-08-26,128526.717147287
2022-08-27,486432.327341991
2022-08-28,148553.291106529
2022-08-29,100316.43186087
2022-08-30,139184.976040712
2022-08-31,137034.617921147
2022-09-01,224961.893333333
2022-09-02,179116.361806452
2022-09-03,27936.3861712032
2022-09-04,341543.474086957
2022-09-05,79271.6314517134
2022-09-06,202857.322666667
2022-09-07,326506.832963855
2022-09-08,240240.53554023
2022-09-09,138933.25808
2022-09-10,373338.224306513
2022-09-11,136333.683087719
2022-09-12,210214.166909091
2022-09-13,66108.542649789
2022-09-14,133077.120786667
2022-09-15,239232.192790123
2022-09-16,248565.69254902
2022-09-17,144679.719975385
2022-09-18,215721.851542289
2022-09-19,126997.038596491
2022-09-20,120158.118432323
2022-09-21,9428.74241153153
2022-09-22,55241.3387936508
2022-09-23,75553.2863905605
2022-09-24,80191.704082963
2022-09-25,59854.3278737914
2022-09-26,36427.2482820937
2022-09-27,84026.4448907801
2022-09-28,172074.226350282
2022-09-29,82599.6095873016
2022-09-30,83396.1505012166
2022-10-01,129119.786987469
2022-10-02,76840.5698924731
2022-10-03,67087.9094063927
2022-10-04,86435.4721292929
2022-10-05,137028.0385
2022-10-06,85617.0926780952
2022-10-07,34570.861282807
2022-10-08,128392.184197531
2022-10-09,122729.849692754
2022-10-10,75170.0819568922
2022-10-11,142301.342666667
2022-10-12,147779.882947368
2022-10-13,74330.1065785124
2022-10-14,76170.6882133334
2022-10-15,93426.8153054264
2022-10-16,49714.098587234
2022-10-17,725800.502518519
2022-10-18,37758.5320190476
2022-10-19,78647.6135207207
2022-10-20,45628.6877559322
2022-10-21,101257.727692308
2022-10-22,58699.5495384615
2022-10-23,33701.364637037
2022-10-24,108703.209288889
2022-10-25,92893.5745088436
2022-10-26,68467.0710724638
2022-10-27,122378.054095238
2022-10-28,38466.4294075949
2022-10-29,44277.492322807
2022-10-30,88791.5918688525
2022-10-31,163332.667539394
2022-11-01,272460.4924
2022-11-02,130229.356562963
2022-11-03,352589.62182263
2022-11-04,294720.481411765
2022-11-05,137399.259460465
2022-11-06,83857.6150605505
2022-11-07,331043.186467662
2022-11-08,112366.828834688
2022-11-09,181117.736504504
2022-11-10,77012.9756540541
2022-11-11,98253.8548726287
2022-11-12,106056.299720165
2022-11-13,91685.1378301754
2022-11-14,181267.91142616
2022-11-15,93312.3388070176
2022-11-16,19725.2757400419
2022-11-17,197404.751816092
2022-11-18,117116.916325926
2022-11-19,80720.9462535211
2022-11-20,363776.186666667
2022-11-21,58447.2175279279
2022-11-22,549928.824111111
2022-11-23,212163.638448802
2022-11-24,77735.5060817205
2022-11-25,765533.637383178
2022-11-26,206383.604
2022-11-27,229738.624477612
2022-11-28,529981.775267974
2022-11-29,486308.105982906
2022-11-30,247374.45783908
2022-12-01,465626.504666667
2022-12-02,351608.431211594
2022-12-03,379105.773097046
2022-12-04,555824.018342679
2022-12-05,776541.00277551
2022-12-06,1258316.76666667
2022-12-07,870843.199269406
2022-12-08,350324.423298246
2022-12-09,465529.722975207
2022-12-10,747377.619707937
2022-12-11,1295685.94488889
2022-12-12,370542.73814059
2022-12-13,43508.0111130024
2022-12-14,367497.842793651
2022-12-15,422521.120554113
2022-12-16,337795.806117647
2022-12-17,659904.317617021
2022-12-18,370436.173085271
2022-12-19,269391.557270588
2022-12-20,179332.527288889
2022-12-21,870561.131874214
2022-12-22,316037.737011494
2022-12-23,246722.509003175
2022-12-24,412189.483612903
2022-12-25,982959.323508772
2022-12-26,499663.297439154
2022-12-27,766782.530241546
2022-12-28,601883.458969072
2022-12-29,502022.450773333
2022-12-30,470699.624034632
2022-12-31,391401.118762431
2023-01-01,214185.054239482
2023-01-02,320876.314831615
2023-01-03,140902.781835749
2023-01-04,71808.3048682171
2023-01-05,254303.44245045
2023-01-06,52316.595008547
2023-01-07,1023737.92853333
2023-01-08,388067.361877934
2023-01-09,642896.888380952
2023-01-10,166339.130566038
2023-01-11,139587.666928709
2023-01-12,117696.768538721
2023-01-13,147537.628833333
2023-01-14,91418.6733158879
2023-01-15,107903.323414559
2023-01-16,52725.389640118
2023-01-17,629787.153991968
2023-01-18,58296.5112544803
2023-01-19,655200.147233596
2023-01-20,71345.9230859539
2023-01-21,189607.15108046
2023-01-22,187295.146390805
2023-01-23,182237.557229773
2023-01-24,58311.2054949495
2023-01-25,132287.77602963
2023-01-26,464313.526646154
2023-01-27,161933.810457971
2023-01-28,130396.470252874
2023-01-29,142506.242379487
2023-01-30,239157.438266667
2023-01-31,219639.224449438
2023-02-01,650574.628015686
2023-02-02,607103.714258824
2023-02-03,516617.075555556
2023-02-04,433640.141763441
2023-02-05,818763.25449505
2023-02-06,103222.287926437
2023-02-07,529855.262790378
2023-02-08,406187.540693333
2023-02-09,176719.093829457
2023-02-10,651529.736
2023-02-11,17117.0451442424
2023-02-12,138479.532163743
2023-02-13,383840.02688
2023-02-14,210397.467502008
2023-02-15,193389.072172043
2023-02-16,510631.101390071
2023-02-17,823819.781675841
2023-02-18,345904.761904762
2023-02-19,724125.146833333
2023-02-20,382158.080159204
2023-02-21,58964.227465313
2023-02-22,147968.742592593
2023-02-23,428456.589037037
2023-02-24,238210.042306748
2023-02-25,162616.903890411
2023-02-26,743222.727878788
2023-02-27,115763.200666667
2023-02-28,404496.59738918
2023-03-01,294837.611254593
2023-03-02,805725.376292238
2023-03-03,1360919.54022989
2023-03-04,476915.879636364
2023-03-05,969909.001904762
2023-03-06,1052772.63757576
2023-03-07,212096.34709062
2023-03-08,124337.683792593
2023-03-09,424243.164049383
2023-03-10,497109.463932773
2023-03-11,180739.458886274
2023-03-12,1081393.45185374
2023-03-13,166925.780134373
2023-03-14,73485.592809942
2023-03-15,489660.792019841
2023-03-16,1342474.02782175
2023-03-17,173668.467490137
2023-03-18,65377.7722409412
2023-03-19,151178.240209015
2023-03-20,169747.191676635
2023-03-21,84780.5187809171
2023-03-22,85942.2397184
2023-03-23,193253.421281228
2023-03-24,1262453.55259077
2023-03-25,161841.717541869
2023-03-26,559902.798071312
2023-03-27,386321.331701531
2023-03-28,90217.4361985653
2023-03-29,150499.571736913
2023-03-30,305745.473392292
2023-03-31,86620.0307193993
2023-04-01,85533.311467725
2023-04-02,212302.357223012
2023-04-03,110122.761398223
2023-04-04,84855.9736852216
2023-04-05,119092.25117193
2023-04-06,75628.9988023745
2023-04-07,76319.677858214
2023-04-08,110330.955482353
2023-04-09,84897.2647936825
2023-04-10,52068.4537120509
2023-04-11,145833.986069308
2023-04-12,311453.309180717
2023-04-13,114780.027560243
2023-04-14,218184.145935338
2023-04-15,90336.4073206221
2023-04-16,341660.529591444
2023-04-17,104895.934067974
2023-04-18,157825.173782069
2023-04-19,160525.887599469
2023-04-20,101306.968566516
2023-04-21,63728.9250564706
2023-04-22,326246.680159187
2023-04-23,262159.301299548
2023-04-24,118964.751817647
2023-04-25,58997.9911417823
2023-04-26,75895.5935700262
2023-04-27,186136.202571882
2023-04-28,199013.199487456
2023-04-29,154571.916160627
2023-04-30,123906.174764469
2023-05-01,91073.0763946418
2023-05-02,85938.2843769365
2023-05-03,77515.1291522765
2023-05-04,139096.868465606
2023-05-05,459388.109212965
2023-05-06,60306.325238353
2023-05-07,611308.844636211
2023-05-08,119189.433581523
2023-05-09,130269.809164047
2023-05-10,42891.7180091074
2023-05-11,71045.5550921925
2023-05-12,65650.7569116551
2023-05-13,48606.1810213508
2023-05-14,43681.3014146566
2023-05-15,22099.1138331222
2023-05-16,15199.6719528647
2023-05-17,118154.724111828
2023-05-18,37470.2042565611
2023-05-19,77921.2336416167
2023-05-20,64650.4680841083
2023-05-21,60379.3804347899
2023-05-22,97396.2580011996
2023-05-23,38814.2832976197
2023-05-24,557120.998562567
2023-05-25,186666.065778927
2023-05-26,164248.208439216
2023-05-27,66451.3383686579
2023-05-28,97493.4260524534
2023-05-29,29853.9507802197
2023-05-30,87425.9358528085
2023-05-31,90186.8926810119
2023-06-01,40008.0463824974
2023-06-02,260305.921072446
2023-06-03,35443.5309984718
2023-06-04,35434.8802228572
2023-06-05,46965.4874243137
2023-06-06,15961.349789858
2023-06-07,54652.4529900958
2023-06-08,57498.559109698
2023-06-09,61553.6419661176
2023-06-10,76563.5497221461
2023-06-11,45319.5284780431
2023-06-12,102783.187135294
2023-06-13,72174.827241754
2023-06-14,40640.8894778292
2023-06-15,30730.9817219048
2023-06-16,56055.137860011
2023-06-17,15872.4322232594
2023-06-18,85237.114382353
2023-06-19,29793.4211787015
2023-06-20,51932.9583220168
2023-06-21,48635.2581693183
2023-06-22,88726.0343120362
2023-06-23,56359.6028720887
2023-06-24,407622.591759932
2023-06-25,83118.4931315189
2023-06-26,127482.414739096
2023-06-27,17443.7346636566
2023-06-28,117063.236337872
2023-06-29,414815.993861225
2023-06-30,153698.451124273
2023-07-01,68523.552667994
2023-07-02,33698.5192602353
2023-07-03,64133.0937173218
2023-07-04,939070.829914649
2023-07-05,117582.343326949
2023-07-06,76793.0387843502
2023-07-07,111829.424894842
2023-07-08,350894.324834675
2023-07-09,90415.1668543611
2023-07-10,69755.6014913093
2023-07-11,154437.224873203
2023-07-12,61937.102385479
2023-07-13,280772.846746891
2023-07-14,451110.297566316
2023-07-15,71939.2015326413
2023-07-16,269020.353204962
2023-07-17,113620.418168973
2023-07-18,803274.461875113
2023-07-19,297224.940990559
2023-07-20,115866.573710608
2023-07-21,60697.8938954249
2023-07-22,105285.45299884
2023-07-23,67410.588618548
2023-07-24,71899.0132651453
2023-07-25,52155.3107630252
2023-07-26,92706.6821647059
2023-07-27,97640.923769821
2023-07-28,139657.996705882
2023-07-29,520311.734682353
2023-07-30,96379.6604703141
2023-07-31,74039.8083910437
2023-08-01,105806.895013213
2023-08-02,182279.41033262
